"No.","Time","Source","Destination","Protocol","Length","Info"
"132","5.122847","N/A","N/A","N/A","42","Raw packet data"
"133","5.123603","N/A","N/A","N/A","42","Raw packet data"
"134","5.124003","N/A","N/A","N/A","42","Raw packet data"
"135","5.124577","N/A","N/A","N/A","42","Raw packet data"
"136","5.125884","N/A","N/A","N/A","42","Raw packet data"
"137","5.126509","N/A","N/A","N/A","42","Raw packet data"
"138","5.127167","N/A","N/A","N/A","42","Raw packet data"
"139","5.127703","N/A","N/A","N/A","42","Raw packet data"
"140","5.128296","N/A","N/A","N/A","42","Raw packet data"
"141","5.128890","N/A","N/A","N/A","42","Raw packet data"
"142","5.129486","N/A","N/A","N/A","42","Raw packet data"
"143","5.131104","N/A","N/A","N/A","42","Raw packet data"
"144","5.131640","N/A","N/A","N/A","42","Raw packet data"
"145","5.132263","N/A","N/A","N/A","42","Raw packet data"
"146","5.132945","N/A","N/A","N/A","42","Raw packet data"
"147","5.133555","N/A","N/A","N/A","42","Raw packet data"
"148","5.134312","N/A","N/A","N/A","42","Raw packet data"
"149","5.135158","N/A","N/A","N/A","42","Raw packet data"
"150","5.135930","N/A","N/A","N/A","42","Raw packet data"
"151","5.136451","N/A","N/A","N/A","42","Raw packet data"
"152","5.136970","N/A","N/A","N/A","42","Raw packet data"
"153","5.138250","N/A","N/A","N/A","42","Raw packet data"
"154","5.138792","N/A","N/A","N/A","42","Raw packet data"
"155","5.139332","N/A","N/A","N/A","42","Raw packet data"
"156","5.139889","N/A","N/A","N/A","42","Raw packet data"
"157","5.140462","N/A","N/A","N/A","42","Raw packet data"
"158","5.140998","N/A","N/A","N/A","42","Raw packet data"
"159","5.142571","N/A","N/A","N/A","42","Raw packet data"
"160","5.143317","N/A","N/A","N/A","42","Raw packet data"
"161","5.143622","N/A","N/A","N/A","42","Raw packet data"
"162","5.144147","N/A","N/A","N/A","42","Raw packet data"
"163","5.144603","N/A","N/A","N/A","42","Raw packet data"
"164","5.145117","N/A","N/A","N/A","42","Raw packet data"
"165","5.145740","N/A","N/A","N/A","42","Raw packet data"
"166","5.146382","N/A","N/A","N/A","42","Raw packet data"
"167","5.146886","N/A","N/A","N/A","42","Raw packet data"
"168","5.152067","N/A","N/A","N/A","42","Raw packet data"
"169","5.152760","N/A","N/A","N/A","42","Raw packet data"
"170","5.153398","N/A","N/A","N/A","42","Raw packet data"
"171","5.154109","N/A","N/A","N/A","42","Raw packet data"
"172","5.154595","N/A","N/A","N/A","42","Raw packet data"
"173","5.155294","N/A","N/A","N/A","42","Raw packet data"
"174","5.156066","N/A","N/A","N/A","42","Raw packet data"
"175","5.156532","N/A","N/A","N/A","42","Raw packet data"
"176","5.157205","N/A","N/A","N/A","42","Raw packet data"
"177","5.157860","N/A","N/A","N/A","42","Raw packet data"
"178","5.160608","N/A","N/A","N/A","42","Raw packet data"
"179","5.161146","N/A","N/A","N/A","42","Raw packet data"
"180","5.161786","N/A","N/A","N/A","42","Raw packet data"
"181","5.162452","N/A","N/A","N/A","42","Raw packet data"
"182","5.163048","N/A","N/A","N/A","42","Raw packet data"
"183","5.163725","N/A","N/A","N/A","42","Raw packet data"
"184","5.164383","N/A","N/A","N/A","42","Raw packet data"
"185","5.165002","N/A","N/A","N/A","42","Raw packet data"
"186","5.165678","N/A","N/A","N/A","42","Raw packet data"
"187","5.166242","N/A","N/A","N/A","42","Raw packet data"
"188","5.166800","N/A","N/A","N/A","42","Raw packet data"
"189","5.167492","N/A","N/A","N/A","42","Raw packet data"
"190","5.168029","N/A","N/A","N/A","42","Raw packet data"
"191","5.169407","N/A","N/A","N/A","42","Raw packet data"
"192","5.169909","N/A","N/A","N/A","42","Raw packet data"
