"No.","Time","Source","Destination","Protocol","Length","Info"
"299","3.258973","N/A","N/A","N/A","498","Raw packet data"
"300","3.258991","N/A","N/A","N/A","498","Raw packet data"
"301","3.259008","N/A","N/A","N/A","498","Raw packet data"
"302","3.261566","N/A","N/A","N/A","498","Raw packet data"
"303","3.262442","N/A","N/A","N/A","42","Raw packet data"
"304","3.263910","N/A","N/A","N/A","42","Raw packet data"
"305","3.263936","N/A","N/A","N/A","42","Raw packet data"
"306","3.263955","N/A","N/A","N/A","42","Raw packet data"
"307","3.265439","N/A","N/A","N/A","42","Raw packet data"
"308","3.267597","a23-35-204-54.deploy.static.akamaitechnologies.com","10.133.147.141","TCP","71","[TCP Retransmission] https(443)  >  50511 [FIN, PSH, ACK] Seq=2329 Ack=410 Win=501 Len=31"
"309","3.267697","10.133.147.141","a23-35-204-54.deploy.static.akamaitechnologies.com","TCP","40","50511  >  https(443) [RST] Seq=410 Win=0 Len=0"
"310","3.267846","N/A","N/A","N/A","42","Raw packet data"
"311","3.269344","N/A","N/A","N/A","42","Raw packet data"
"312","3.270485","N/A","N/A","N/A","42","Raw packet data"
"313","3.271710","N/A","N/A","N/A","42","Raw packet data"
"314","3.271732","N/A","N/A","N/A","42","Raw packet data"
"315","3.271749","N/A","N/A","N/A","42","Raw packet data"
"316","3.273032","N/A","N/A","N/A","42","Raw packet data"
"317","3.274079","N/A","N/A","N/A","42","Raw packet data"
"318","3.275789","N/A","N/A","N/A","42","Raw packet data"
"319","3.276813","N/A","N/A","N/A","42","Raw packet data"
"320","3.278095","N/A","N/A","N/A","42","Raw packet data"
"321","3.278122","N/A","N/A","N/A","42","Raw packet data"
"322","3.279467","10.133.147.141","147.160.177.33","TCP","40","50439  >  https(443) [FIN, ACK] Seq=1 Ack=1 Win=16384 Len=0"
"323","3.281293","10.133.147.141","server-13-224-7-79.sea19.r.cloudfront.net","TCP","40","[TCP Retransmission] 50426  >  https(443) [FIN, ACK] Seq=1 Ack=1 Win=16384 Len=0"
"324","3.282587","N/A","N/A","N/A","42","Raw packet data"
"325","3.283735","N/A","N/A","N/A","42","Raw packet data"
"326","3.283770","N/A","N/A","N/A","42","Raw packet data"
"327","3.285208","N/A","N/A","N/A","498","Raw packet data"
"328","3.286548","N/A","N/A","N/A","498","Raw packet data"
"329","3.286576","N/A","N/A","N/A","498","Raw packet data"
"330","3.286995","N/A","N/A","N/A","498","Raw packet data"
"331","3.288631","N/A","N/A","N/A","498","Raw packet data"
"332","3.289932","N/A","N/A","N/A","498","Raw packet data"
"333","3.291494","N/A","N/A","N/A","498","Raw packet data"
"334","3.291517","N/A","N/A","N/A","498","Raw packet data"
"335","3.291592","N/A","N/A","N/A","498","Raw packet data"
"336","3.293466","N/A","N/A","N/A","498","Raw packet data"
"337","3.294699","N/A","N/A","N/A","498","Raw packet data"
"338","3.296016","N/A","N/A","N/A","498","Raw packet data"
"339","3.297682","N/A","N/A","N/A","498","Raw packet data"
"340","3.297702","N/A","N/A","N/A","498","Raw packet data"
"341","3.297719","N/A","N/A","N/A","498","Raw packet data"
"342","3.297737","N/A","N/A","N/A","498","Raw packet data"
"343","3.301139","N/A","N/A","N/A","498","Raw packet data"
"344","3.302866","N/A","N/A","N/A","498","Raw packet data"
"345","3.302897","N/A","N/A","N/A","498","Raw packet data"
"346","3.302916","N/A","N/A","N/A","498","Raw packet data"
"347","3.304750","N/A","N/A","N/A","498","Raw packet data"
"348","3.305782","N/A","N/A","N/A","498","Raw packet data"
"349","3.305811","N/A","N/A","N/A","498","Raw packet data"
"350","3.307174","N/A","N/A","N/A","498","Raw packet data"
"351","3.308593","N/A","N/A","N/A","498","Raw packet data"
"352","3.310489","N/A","N/A","N/A","498","Raw packet data"
"353","3.312525","N/A","N/A","N/A","498","Raw packet data"
"354","4.316720","N/A","N/A","N/A","498","Raw packet data"
"355","4.318246","N/A","N/A","N/A","42","Raw packet data"
"356","4.319553","N/A","N/A","N/A","498","Raw packet data"
"357","4.320598","N/A","N/A","N/A","498","Raw packet data"
"358","4.324190","N/A","N/A","N/A","498","Raw packet data"
"359","4.325174","N/A","N/A","N/A","498","Raw packet data"
"360","4.326239","N/A","N/A","N/A","498","Raw packet data"
"361","4.327549","N/A","N/A","N/A","498","Raw packet data"
"362","4.328943","N/A","N/A","N/A","498","Raw packet data"
"363","4.329807","N/A","N/A","N/A","498","Raw packet data"
"364","4.330472","N/A","N/A","N/A","498","Raw packet data"
"365","4.331086","N/A","N/A","N/A","498","Raw packet data"
"366","4.331684","N/A","N/A","N/A","498","Raw packet data"
"367","4.332182","N/A","N/A","N/A","498","Raw packet data"
"368","4.334035","N/A","N/A","N/A","498","Raw packet data"
"369","4.334561","N/A","N/A","N/A","498","Raw packet data"
"370","4.335157","N/A","N/A","N/A","498","Raw packet data"
"371","4.335836","N/A","N/A","N/A","498","Raw packet data"
"372","4.336312","N/A","N/A","N/A","498","Raw packet data"
"373","4.336854","N/A","N/A","N/A","42","Raw packet data"
"374","4.337501","N/A","N/A","N/A","42","Raw packet data"
"375","4.338173","N/A","N/A","N/A","42","Raw packet data"
"376","4.338720","N/A","N/A","N/A","42","Raw packet data"
"377","4.339293","10.133.147.141","a104-70-164-51.deploy.static.akamaitechnologies.com","TCP","40","50438  >  https(443) [FIN, ACK] Seq=1 Ack=1 Win=16384 Len=0"
"378","4.339907","N/A","N/A","N/A","42","Raw packet data"
"379","4.340535","N/A","N/A","N/A","42","Raw packet data"
"380","4.341172","N/A","N/A","N/A","42","Raw packet data"
"381","4.341679","N/A","N/A","N/A","42","Raw packet data"
"382","4.344091","N/A","N/A","N/A","42","Raw packet data"
"383","4.344750","N/A","N/A","N/A","42","Raw packet data"
"384","4.346170","N/A","N/A","N/A","42","Raw packet data"
"385","4.346911","N/A","N/A","N/A","42","Raw packet data"
"386","4.347385","N/A","N/A","N/A","42","Raw packet data"
"387","4.348567","N/A","N/A","N/A","498","Raw packet data"
"388","4.349300","N/A","N/A","N/A","498","Raw packet data"
"389","4.349665","N/A","N/A","N/A","498","Raw packet data"
