"No.","Time","Source","Destination","Protocol","Length","Info"
"106","4.078463","N/A","N/A","N/A","42","Raw packet data"
"107","4.079301","N/A","N/A","N/A","42","Raw packet data"
"108","4.079781","N/A","N/A","N/A","42","Raw packet data"
"109","4.080380","N/A","N/A","N/A","42","Raw packet data"
"110","4.080877","N/A","N/A","N/A","42","Raw packet data"
"111","4.081372","N/A","N/A","N/A","42","Raw packet data"
"112","4.081938","N/A","N/A","N/A","42","Raw packet data"
"113","4.082559","N/A","N/A","N/A","46","Raw packet data"
"114","4.083092","N/A","N/A","N/A","42","Raw packet data"
"115","4.084932","N/A","N/A","N/A","42","Raw packet data"
"116","4.085904","N/A","N/A","N/A","42","Raw packet data"
"117","4.087515","N/A","N/A","N/A","42","Raw packet data"
"118","4.088225","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","40","49539  >  https(443) [FIN, ACK] Seq=1 Ack=1 Win=16384 Len=0"
"119","4.088668","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49539 [RST] Seq=1 Win=0 Len=0"
"120","4.088933","10.133.147.141","ns1.carleton.edu","DNS","91","Standard query 0xf6a7 A pitaya-task.us.tiktokv.com.bytewlb.akadns.net"
"121","4.089561","ns1.carleton.edu","10.133.147.141","DNS","453","Standard query response 0xf6a7 A pitaya-task.us.tiktokv.com.bytewlb.akadns.net CNAME direct.tiktok-platform-lb-texas.useast5.byteoversea.net A 129.213.154.50 NS a18-64.akam.net NS a1-97.akam.net NS a12-66.akam.net NS a6-65.akam.net NS a9-66.akam.net NS a13-67.akam.net A 23.211.133.65 A 184.85.248.66 A 2.22.230.67 A 184.26.160.66 A 95.101.36.64 A 193.108.91.97 AAAA 2600:1401:1::41 AAAA 2600:1401:2::61"
"122","4.090168","N/A","N/A","N/A","42","Raw packet data"
"123","4.091665","N/A","N/A","N/A","42","Raw packet data"
"124","4.094899","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","64","49592  >  https(443) [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=156890243 TSecr=0 SACK_PERM=1"
"125","4.095991","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","52","https(443)  >  49592 [SYN, ACK, ECN] Seq=0 Ack=1 Win=35840 Len=0 MSS=1386 SACK_PERM=1 WS=1024"
"126","4.097139","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","40","49592  >  https(443) [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"127","4.097525","N/A","N/A","N/A","42","Raw packet data"
"128","4.098372","N/A","N/A","N/A","42","Raw packet data"
"129","4.098857","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TLSv1.3","682","Client Hello"
"130","4.099374","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49592 [ACK] Seq=1 Ack=643 Win=35840 Len=0"
"131","4.099973","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TLSv1.3","308","Server Hello, Change Cipher Spec, Application Data, Application Data"
"132","4.100483","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","40","49592  >  https(443) [ACK] Seq=643 Ack=269 Win=261872 Len=0"
"133","4.100950","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TLSv1.3","120","Change Cipher Spec, Application Data"
"134","4.101647","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","1426","49592  >  https(443) [ACK] Seq=723 Ack=269 Win=262144 Len=1386 [TCP segment of a reassembled PDU]"
"135","4.102181","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TLSv1.3","372","Application Data"
"136","4.102707","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TLSv1.3","205","Application Data"
"137","4.104197","N/A","N/A","N/A","42","Raw packet data"
"138","4.104764","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49592 [ACK] Seq=269 Ack=723 Win=35840 Len=0"
"139","4.105656","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49592 [ACK] Seq=269 Ack=2109 Win=34816 Len=0"
"140","4.107207","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49592 [ACK] Seq=269 Ack=2441 Win=34816 Len=0"
"141","4.107882","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TCP","46","https(443)  >  49592 [ACK] Seq=269 Ack=2606 Win=34816 Len=0"
"142","4.108450","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","10.133.147.141","TLSv1.3","584","Application Data"
"143","4.109180","10.133.147.141","direct.tiktok-platform-lb-texas.useast5.byteoversea.net","TCP","40","49592  >  https(443) [ACK] Seq=2606 Ack=813 Win=261600 Len=0"
"144","4.110517","N/A","N/A","N/A","42","Raw packet data"
"145","4.111031","N/A","N/A","N/A","42","Raw packet data"
"146","4.111711","N/A","N/A","N/A","42","Raw packet data"
"147","4.112259","N/A","N/A","N/A","42","Raw packet data"
"148","5.115014","N/A","N/A","N/A","42","Raw packet data"
"149","5.115291","N/A","N/A","N/A","42","Raw packet data"
"150","5.115615","N/A","N/A","N/A","42","Raw packet data"
"151","5.116170","N/A","N/A","N/A","42","Raw packet data"
"152","5.116770","N/A","N/A","N/A","42","Raw packet data"
"153","5.117329","N/A","N/A","N/A","42","Raw packet data"
"154","5.118047","N/A","N/A","N/A","42","Raw packet data"
"155","5.118452","N/A","N/A","N/A","42","Raw packet data"
"156","5.118903","N/A","N/A","N/A","42","Raw packet data"
"157","5.119453","N/A","N/A","N/A","42","Raw packet data"
"158","5.120038","N/A","N/A","N/A","42","Raw packet data"
"159","5.120753","N/A","N/A","N/A","42","Raw packet data"
"160","5.121189","N/A","N/A","N/A","42","Raw packet data"
"161","5.122965","N/A","N/A","N/A","42","Raw packet data"
"162","5.123533","N/A","N/A","N/A","42","Raw packet data"
"163","5.123982","N/A","N/A","N/A","42","Raw packet data"
"164","5.124510","N/A","N/A","N/A","42","Raw packet data"
"165","5.125111","N/A","N/A","N/A","42","Raw packet data"
"166","5.125891","N/A","N/A","N/A","42","Raw packet data"
"167","5.126425","N/A","N/A","N/A","42","Raw packet data"
"168","5.127070","N/A","N/A","N/A","42","Raw packet data"
"169","5.127674","N/A","N/A","N/A","42","Raw packet data"
"170","6.130022","N/A","N/A","N/A","42","Raw packet data"
"171","6.130893","N/A","N/A","N/A","42","Raw packet data"
"172","6.131537","N/A","N/A","N/A","42","Raw packet data"
"173","6.132191","N/A","N/A","N/A","42","Raw packet data"
"174","6.132713","N/A","N/A","N/A","42","Raw packet data"
"175","6.133285","N/A","N/A","N/A","42","Raw packet data"
"176","6.134161","N/A","N/A","N/A","42","Raw packet data"
"177","6.134363","N/A","N/A","N/A","42","Raw packet data"
"178","6.134973","N/A","N/A","N/A","42","Raw packet data"
"179","6.135520","N/A","N/A","N/A","42","Raw packet data"
"180","6.136044","N/A","N/A","N/A","42","Raw packet data"
"181","6.136546","N/A","N/A","N/A","42","Raw packet data"
"182","6.137204","N/A","N/A","N/A","42","Raw packet data"
"183","6.138062","N/A","N/A","N/A","42","Raw packet data"
"184","6.138470","N/A","N/A","N/A","42","Raw packet data"
"185","6.139123","N/A","N/A","N/A","42","Raw packet data"
"186","6.139654","N/A","N/A","N/A","42","Raw packet data"
"187","6.140278","N/A","N/A","N/A","42","Raw packet data"
"188","6.141005","N/A","N/A","N/A","42","Raw packet data"
"189","6.141546","N/A","N/A","N/A","42","Raw packet data"
"190","6.144359","N/A","N/A","N/A","42","Raw packet data"
"191","6.145022","N/A","N/A","N/A","42","Raw packet data"
"192","7.147841","N/A","N/A","N/A","42","Raw packet data"
"193","7.147895","N/A","N/A","N/A","42","Raw packet data"
"194","7.148387","N/A","N/A","N/A","42","Raw packet data"
"195","7.149280","N/A","N/A","N/A","42","Raw packet data"
"196","7.149630","N/A","N/A","N/A","42","Raw packet data"
"197","7.150462","N/A","N/A","N/A","42","Raw packet data"
"198","7.150834","N/A","N/A","N/A","42","Raw packet data"
"199","7.151449","N/A","N/A","N/A","42","Raw packet data"
"200","7.152012","N/A","N/A","N/A","42","Raw packet data"
"201","7.152519","N/A","N/A","N/A","42","Raw packet data"
